Variable	varimp	gene
RFX5	0.130580851877724	CDHR3
RORC	0.0826829420922953	CDHR3
GATAD2B	0.0870675270650048	CDHR3
CREB3L4	0.103004735121591	CDHR3
ZBTB7B	0.128045862990268	CDHR3
ASH1L	0.103827123839577	CDHR3
GLMP	0.105974921059748	CDHR3
MEF2D	0.107286330631911	CDHR3
ETV3L	0.104362284831588	CDHR3
ETV3	0.112803644872346	CDHR3
NHLH1	0.11887366611418	CDHR3
USF1	0.121805255346036	CDHR3
NR1I3	0.105896857843208	CDHR3
ATF6	0.106295958787095	CDHR3
PBX1	0.115923193543328	CDHR3
LMX1A	0.0874480513323879	CDHR3
RXRG	0.10327679583837	CDHR3
POGK	0.109930114136049	CDHR3
POU2F1	0.117432781218024	CDHR3
TBX19	0.0787096627355259	CDHR3
PRRX1	0.0666755545807561	CDHR3
ZBTB37	0.109654872020085	CDHR3
LHX4	0.118684137449718	CDHR3
ZNF648	0.0986933671139746	CDHR3
ZBTB41	0.106700915379496	CDHR3
LHX9	0.111723285060574	CDHR3
NR5A2	0.12659977919648	CDHR3
ZNF281	0.0990888328470898	CDHR3
ASCL5	0.129151444856589	CDHR3
ELF3	0.105711483820822	CDHR3
KDM5B	0.104770398991597	CDHR3
MYOG	0.0899406928732725	CDHR3
ZBED6	0.0881071183970734	CDHR3
SOX13	0.105167356276505	CDHR3
ELK4	0.107723834710427	CDHR3
IRF6	0.112108478556932	CDHR3
ATF3	0.114295554989785	CDHR3
BATF3	0.108346578815067	CDHR3
PROX1	0.0668314638204116	CDHR3
ESRRG	0.530591519643735	CDHR3
HLX	0.109318820755102	CDHR3
MIXL1	0.109153992049478	CDHR3
ZNF678	0.109505927374295	CDHR3
ZBTB18	0.111826260497754	CDHR3
SMYD3	0.107025079641032	CDHR3
AHCTF1	0.103978702178026	CDHR3
ZNF695	0.116050610616413	CDHR3
ZNF670	0.0975439952265487	CDHR3
ZNF669	0.103698455057506	CDHR3
ZNF124	0.112511188266154	CDHR3
ZNF496	0.106902830434962	CDHR3
ZNF672	0.112583755234698	CDHR3
ZNF692	0.0914021508653841	CDHR3
MYT1L	0.153874966845808	CDHR3
SOX11	0.103167236764789	CDHR3
GRHL1	0.102005545076108	CDHR3
KLF11	0.100909865791227	CDHR3
E2F6	0.10378384850156	CDHR3
MYCN	0.123545298338447	CDHR3
OSR1	0.118997175694754	CDHR3
NCOA1	0.105712226354856	CDHR3
CENPA	0.140840786703104	CDHR3
PREB	0.112652121928085	CDHR3
TCF23	0.105187957332199	CDHR3
ZNF513	0.109305750319452	CDHR3
ZNF512	0.0969069820457372	CDHR3
FOSL2	0.120937149958714	CDHR3
CEBPZ	0.106726105446899	CDHR3
SIX3	0.139066043782842	CDHR3
SIX2	0.107633453036859	CDHR3
EPAS1	0.108103484630661	CDHR3
FOXN2	0.10719012183924	CDHR3
BCL11A	0.100164189022099	CDHR3
REL	0.100905450991787	CDHR3
OTX1	0.131343037932329	CDHR3
MEIS1	0.0808900456843226	CDHR3
MXD1	0.124641605164555	CDHR3
FIGLA	0.103315250932628	CDHR3
VAX2	0.141607331282161	CDHR3
EMX1	0.100574112207675	CDHR3
NOTO	0.104353065350834	CDHR3
EGR4	0.12118485358062	CDHR3
TET3	0.117372419430603	CDHR3
LBX2	0.102982279292932	CDHR3
TLX2	0.117973445359224	CDHR3
KCMF1	0.102825374166009	CDHR3
TCF7L1	0.105209851456135	CDHR3
ATOH8	0.104644597178286	CDHR3
FOXI3	0.117334319643034	CDHR3
ZNF514	0.101458146727355	CDHR3
ZNF2	0.112143268743086	CDHR3
AC092835.2	0.126660576443263	CDHR3
KCNIP3	0.089985792741818	CDHR3
ARID5A	0.137377303185011	CDHR3
NPAS2	0.103308439351387	CDHR3
RFX8	0.109703525963908	CDHR3
POU3F3	0.107983801327081	CDHR3
ZC3H8	0.098669560556454	CDHR3
PAX8	0.127001881091154	CDHR3
FOXD4L1	0.116957004574651	CDHR3
EN1	0.126764229405157	CDHR3
GLI2	0.10261997123943	CDHR3
TFCP2L1	0.12986899212912	CDHR3
ZEB2	0.106712594827397	CDHR3
NR4A2	0.112500821287104	CDHR3
BAZ2B	0.102380807782036	CDHR3
TBR1	0.111333184848873	CDHR3
CSRNP3	0.0997858338797757	CDHR3
SP5	0.124768379380168	CDHR3
DLX1	0.115625783857853	CDHR3
DLX2	0.103905164836497	CDHR3
SP3	0.101570839265693	CDHR3
ATF2	0.105145603127966	CDHR3
HOXD13	0.105950201949348	CDHR3
HOXD10	0.0987800776423539	CDHR3
HOXD9	0.102875071639905	CDHR3
HOXD8	0.152321730671583	CDHR3
HOXD3	0.127432447835582	CDHR3
HOXD4	0.0926501575807286	CDHR3
HOXD1	0.0988904995264645	CDHR3
NFE2L2	0.106631328636904	CDHR3
ZNF385B	0.11558846437823	CDHR3
NEUROD1	0.114320716268008	CDHR3
ZNF804A	0.115260162650007	CDHR3
STAT1	0.104654665976267	CDHR3
STAT4	0.11385017357094	CDHR3
SATB2	0.118080392841089	CDHR3
CARF	0.109641024031341	CDHR3
KLF7	0.12180150023554	CDHR3
CREB1	0.103850440400872	CDHR3
IKZF2	0.0987585087479993	CDHR3
ZNF142	0.111336309343917	CDHR3
FEV	0.0996646021761117	CDHR3
ANKZF1	0.108602041002065	CDHR3
PAX3	0.116909799003324	CDHR3
SP110	0.117385216236148	CDHR3
SP140	0.105923269211937	CDHR3
SP140L	0.0941904379654225	CDHR3
SP100	0.102022100992054	CDHR3
TIGD1	0.119830596539715	CDHR3
GBX2	0.0862557778031123	CDHR3
HES6	0.0998207733435528	CDHR3
TWIST2	0.119004105878326	CDHR3
MTERF4	0.10417338742286	CDHR3
THAP4	0.100262709865337	CDHR3
BHLHE40	0.197318086954469	CDHR3
PPARG	0.0938653679635024	CDHR3
NR2C2	0.161647250281608	CDHR3
RBSN	0.105983352457466	CDHR3
SATB1	0.122267652892278	CDHR3
ZNF385D	0.129871625775868	CDHR3
NR1D2	0.100058050229595	CDHR3
THRB	0.108306244138427	CDHR3
RARB	0.100990048257396	CDHR3
EOMES	0.107752002868963	CDHR3
ZNF860	0.105693909722203	CDHR3
UBP1	0.113919007897418	CDHR3
CSRNP1	0.102421238752483	CDHR3
ZNF619	0.106354036456354	CDHR3
ZNF620	0.110022508145042	CDHR3
ZNF621	0.104375013204174	CDHR3
ZBTB47	0.119327162809726	CDHR3
ZNF662	0.112268559788524	CDHR3
ZNF445	0.104807402367768	CDHR3
ZNF852	0.0855733312676899	CDHR3
ZKSCAN7	0.10518792100911	CDHR3
ZNF660	0.0984278228872515	CDHR3
ZNF197	0.101541747195023	CDHR3
ZNF35	0.108918527653328	CDHR3
ZNF502	0.110551389519272	CDHR3
ZNF501	0.110366895770029	CDHR3
LTF	0.129909559615703	CDHR3
ZNF589	0.101479928107767	CDHR3
HESX1	0.0983519505986706	CDHR3
FEZF2	0.11307801843761	CDHR3
TMF1	0.106204482375367	CDHR3
MITF	0.112535921221786	CDHR3
FOXP1	0.334413401549347	CDHR3
ZNF717	0.113458196579359	CDHR3
POU1F1	0.120984178989247	CDHR3
CGGBP1	0.105725356256535	CDHR3
ZNF654	0.109262294464398	CDHR3
ZBTB11	0.101221773847919	CDHR3
BBX	0.116029751470173	CDHR3
ZBED2	0.106119508581362	CDHR3
USF3	0.110368249192268	CDHR3
ZNF80	0.119648062903412	CDHR3
ZBTB20	0.11396018578804	CDHR3
NR1I2	0.0953098889996403	CDHR3
ZNF148	0.119345877415356	CDHR3
KLF15	0.102652476444429	CDHR3
ZXDC	0.11453082434157	CDHR3
GATA2	0.115844083177534	CDHR3
MBD4	0.105396903480204	CDHR3
SOX14	0.0971681530848338	CDHR3
FOXL2	0.111521002945717	CDHR3
ZBTB38	0.113100014985507	CDHR3
TFDP2	0.0776724883793736	CDHR3
PLSCR1	0.111155087123152	CDHR3
ZIC4	0.0927057415668956	CDHR3
ZIC1	0.084912185161399	CDHR3
SHOX2	0.0791237472090505	CDHR3
MECOM	0.107053433315607	CDHR3
MYNN	0.110496700765465	CDHR3
SKIL	0.233777742239107	CDHR3
ZNF639	0.108841246520203	CDHR3
SOX2	10.7608749336381	CDHR3
ETV5	0.154741603502266	CDHR3
BCL6	0.0998473378801205	CDHR3
TP63	0.100489699734614	CDHR3
HES1	0.111733067985785	CDHR3
ZNF595	0.117654335296341	CDHR3
ZNF718	0.121585531629098	CDHR3
ZNF732	0.097148105669647	CDHR3
ZNF141	0.107124392888979	CDHR3
ZNF721	0.104468638518957	CDHR3
NKX1_1	0.105446916825667	CDHR3
MXD4	0.1152192070388	CDHR3
MSANTD1	0.130455747397069	CDHR3
ZBTB49	0.104154752539659	CDHR3
MSX1	0.113589133451692	CDHR3
HMX1	0.104844355944716	CDHR3
ZNF518B	0.111197751617709	CDHR3
NKX3_2	0.103873265204699	CDHR3
FAM200B	0.10255326611964	CDHR3
LCORL	0.108017201170195	CDHR3
RBPJ	0.100620554730938	CDHR3
KLF3	0.10004884005464	CDHR3
NFXL1	0.0954666620874985	CDHR3
CLOCK	0.101115397056268	CDHR3
REST	0.107600553260712	CDHR3
THAP6	0.103118439416524	CDHR3
PRDM8	0.125113837330018	CDHR3
THAP9	0.107327550295215	CDHR3
LIN54	0.106262417261291	CDHR3
NKX6_1	0.106509344579291	CDHR3
TIGD2	0.107570686887776	CDHR3
NFKB1	0.0869575566432798	CDHR3
CXXC4	0.109351994417667	CDHR3
TET2	0.0999718752755593	CDHR3
LEF1	0.104010946218095	CDHR3
PITX2	0.0940944624139755	CDHR3
PRDM5	0.108333114609177	CDHR3
ELF2	0.116501615106217	CDHR3
SMAD1	0.105060513752303	CDHR3
ZNF827	0.114233912329655	CDHR3
POU4F2	0.117401600629474	CDHR3
NR3C2	0.106756962631204	CDHR3
TIGD4	0.333790635689938	CDHR3
HAND2	0.107172644504562	CDHR3
IRF2	0.126489989696832	CDHR3
HELT	0.0930523206213801	CDHR3
ZFP42	0.114417716633205	CDHR3
AHRR	0.10113647209902	CDHR3
IRX4	0.0986608897570195	CDHR3
IRX2	0.0954144046400101	CDHR3
IRX1	0.128960998622549	CDHR3
ZNF131	0.0992012005503384	CDHR3
ISL1	0.106613600464377	CDHR3
GPBP1	0.104875896244252	CDHR3
ZNF366	0.099568332960655	CDHR3
FOXD1	0.14199207269247	CDHR3
ZBED3	0.107169225148239	CDHR3
OTP	0.108442991083433	CDHR3
MEF2C	0.138578060387274	CDHR3
NR2F1	0.0969158027046088	CDHR3
POU5F2	0.107498602268436	CDHR3
FAM170A	0.0986468430409009	CDHR3
ZNF474	13.4565444810156	CDHR3
PRDM6	0.10883889749476	CDHR3
ZNF608	0.0959558316315245	CDHR3
IRF1	0.150393872806388	CDHR3
TCF7	0.102482773359185	CDHR3
PITX1	0.13810304543632	CDHR3
NEUROG1	0.0992102765648942	CDHR3
SMAD5	0.105634926968295	CDHR3
EGR1	0.138095906129599	CDHR3
CXXC5	0.140974435081963	CDHR3
PURA	0.1024344922113	CDHR3
NR3C1	0.0982429004643105	CDHR3
POU4F3	0.108900804029145	CDHR3
TIGD6	0.110652257771231	CDHR3
CDX1	0.107574487902052	CDHR3
ZNF300	0.121630991055186	CDHR3
HAND1	0.113750109613868	CDHR3
SOX30	0.118740519352051	CDHR3
EBF1	0.110542914042842	CDHR3
FOXI1	0.110599573024713	CDHR3
TLX3	0.105958789850527	CDHR3
NKX2_5	0.104375954722979	CDHR3
MSX2	0.100116885495701	CDHR3
ZNF346	0.0995590645964756	CDHR3
MXD3	0.146420281166599	CDHR3
ZNF354A	0.111273848531432	CDHR3
ZNF354B	0.0902227942696293	CDHR3
ZFP2	0.106056202472354	CDHR3
ZNF454	0.126446978002583	CDHR3
ZNF879	0.106870002425588	CDHR3
ZNF354C	0.106238850273991	CDHR3
ZFP62	0.111255824265382	CDHR3
IRF4	0.0913272461242211	CDHR3
FOXQ1	0.086590433777835	CDHR3
FOXF2	0.102430899353338	CDHR3
FOXC1	0.103351931627852	CDHR3
RREB1	0.101918425602905	CDHR3
TFAP2A	0.11264137112568	CDHR3
GCM2	0.108300126949185	CDHR3
HIVEP1	0.106956820655387	CDHR3
E2F3	0.0931820339383342	CDHR3
SOX4	0.244176273590129	CDHR3
ZNF322	0.105585331030893	CDHR3
ZNF391	0.125605478504062	CDHR3
ZNF184	0.11087322270829	CDHR3
ZNF165	0.0953930688735886	CDHR3
ZSCAN16	0.103876390111178	CDHR3
ZKSCAN8	0.13612396324991	CDHR3
ZSCAN9	0.102072041267426	CDHR3
ZKSCAN4	0.120041687788681	CDHR3
ZSCAN26	0.107428749980324	CDHR3
ZSCAN31	0.113724889116913	CDHR3
ZKSCAN3	0.100363586975537	CDHR3
ZSCAN12	0.10596829832968	CDHR3
ZSCAN23	0.0954004585993714	CDHR3
ZBED9	0.137522806277618	CDHR3
ZNF311	0.120119304812759	CDHR3
ZFP57	0.122511249029844	CDHR3
POU5F1	0.102468354372635	CDHR3
ZBTB12	0.113571202040146	CDHR3
ATF6B	0.107678114419168	CDHR3
PBX2	0.109323272901545	CDHR3
RXRB	0.101896302368037	CDHR3
ZBTB22	0.106509016382518	CDHR3
PHF1	0.102744145016707	CDHR3
HMGA1	0.0973727139665016	CDHR3
SPDEF	0.102291736001887	CDHR3
ZNF76	0.104503170431669	CDHR3
PPARD	0.129256166479014	CDHR3
TEAD3	0.130923063178986	CDHR3
ETV7	0.102281016113207	CDHR3
NFYA	0.12046965932643	CDHR3
FOXP4	0.11587165895929	CDHR3
TFEB	0.106268345444875	CDHR3
TRERF1	0.111619518270412	CDHR3
SRF	0.0737971230196867	CDHR3
ZNF318	0.102686013479701	CDHR3
CDC5L	0.112037613884439	CDHR3
RUNX2	0.10060128911174	CDHR3
TFAP2B	0.108937142439256	CDHR3
GCM1	0.105686786746242	CDHR3
ZNF451	0.119584147278974	CDHR3
HMGN3	0.124128350865499	CDHR3
TBX18	0.117735035169746	CDHR3
ZNF292	0.105192742164511	CDHR3
BACH2	0.118602554108697	CDHR3
POU3F2	0.104708055770168	CDHR3
PRDM13	0.10472780825925	CDHR3
SIM1	0.104844599683871	CDHR3
LIN28B	0.108376432953207	CDHR3
PRDM1	0.0984078583771369	CDHR3
SCML4	0.12874353131727	CDHR3
NR2E1	0.110213106207276	CDHR3
FOXO3	0.0973006057746251	CDHR3
ZBTB24	0.10980494402159	CDHR3
ZUFSP	0.105026429280701	CDHR3
RFX6	0.122611027852159	CDHR3
HSF2	0.112959142604265	CDHR3
HEY2	0.118304900392618	CDHR3
L3MBTL3	0.0904517030461271	CDHR3
TCF21	0.107212070305186	CDHR3
TBPL1	0.108591665951053	CDHR3
MYB	0.389389666367842	CDHR3
HIVEP2	0.106008473603081	CDHR3
PLAGL1	0.104190773067534	CDHR3
ZBTB2	0.101865655260364	CDHR3
ESR1	0.107720053310318	CDHR3
T	0.105332559915423	CDHR3
TBP	0.105893414128326	CDHR3
UNCX	0.113825861797219	CDHR3
MAFK	0.0958996205418104	CDHR3
FOXK1	0.126641853009554	CDHR3
RBAK	0.123047947566341	CDHR3
ZNF853	0.10440950008245	CDHR3
ZNF316	0.114648191242093	CDHR3
ZNF12	0.104484690358321	CDHR3
ETV1	0.103912688577997	CDHR3
MEOX2	0.109511849917161	CDHR3
AHR	0.108613114488851	CDHR3
TWIST1	0.11028735334228	CDHR3
SP8	0.10546084280671	CDHR3
SP4	0.106600479260438	CDHR3
NFE2L3	0.132895023484258	CDHR3
HOXA1	0.107135226287333	CDHR3
HOXA2	0.0994860997823542	CDHR3
HOXA3	0.102087958328145	CDHR3
HOXA4	0.109247763503096	CDHR3
HOXA5	0.111229892461839	CDHR3
HOXA6	0.109476280373979	CDHR3
HOXA7	0.114353482956002	CDHR3
HOXA9	0.113182000193418	CDHR3
HOXA10	0.0978055563637574	CDHR3
HOXA11	0.0978564564945123	CDHR3
HOXA13	0.115248208290019	CDHR3
JAZF1	0.156148146277933	CDHR3
CREB5	0.107450106562988	CDHR3
NEUROD6	0.105484554844793	CDHR3
TBX20	0.0977807386477412	CDHR3
POU6F2	0.119675966757452	CDHR3
GLI3	0.106790594413384	CDHR3
AEBP1	0.182011546602791	CDHR3
PURB	0.0945750571486688	CDHR3
IKZF1	0.106184672535045	CDHR3
ZNF713	0.104151194642353	CDHR3
ZNF716	0.102575670055109	CDHR3
ZNF727	0.114691730715109	CDHR3
ZNF736	0.109395830430955	CDHR3
ZNF680	0.117038482666431	CDHR3
ZNF107	0.109694111646873	CDHR3
ZNF138	0.0998225344507054	CDHR3
ZNF273	0.830024082134397	CDHR3
ZNF117	0.116410989146424	CDHR3
ZNF92	0.110934171921581	CDHR3
MLXIPL	0.128584315932275	CDHR3
GTF2IRD1	0.123581354357658	CDHR3
GTF2I	0.132282385664367	CDHR3
GTF2IRD2	0.114792630302264	CDHR3
GTF2IRD2B	0.103359240606173	CDHR3
DMTF1	0.104436541886375	CDHR3
ZNF804B	0.106448559025345	CDHR3
MTERF1	0.11884816714848	CDHR3
DLX6	0.108271213591255	CDHR3
DLX5	0.0240769441297225	CDHR3
BHLHA15	0.132697750839284	CDHR3
ZNF789	0.142936162265811	CDHR3
ZNF394	0.092491809719079	CDHR3
ZKSCAN5	0.105909280161294	CDHR3
ZNF655	0.103512701260703	CDHR3
ZSCAN25	0.105923201011408	CDHR3
ZKSCAN1	0.115573583561842	CDHR3
ZSCAN21	0.100988700887819	CDHR3
ZNF3	0.107014840471292	CDHR3
CUX1	0.10687885164227	CDHR3
NFE4	0.110336975546301	CDHR3
HBP1	0.0982495643798456	CDHR3
THAP5	0.105453533265639	CDHR3
ZNF277	0.129281330860959	CDHR3
FOXP2	0.0967614466644103	CDHR3
TFEC	0.114546880616223	CDHR3
FEZF1	0.1066735855702	CDHR3
ZNF800	0.100276268032988	CDHR3
IRF5	0.0944176232557627	CDHR3
NRF1	0.107670136280607	CDHR3
KLF14	0.102424110251816	CDHR3
CHCHD3	0.116118079491541	CDHR3
CREB3L2	0.104849045674724	CDHR3
ZNF786	0.102778950547083	CDHR3
ZNF425	0.107096772523474	CDHR3
ZNF398	0.103018880330458	CDHR3
ZNF282	0.108855017930667	CDHR3
ZNF212	0.104960936114715	CDHR3
ZNF783	0.108752017765039	CDHR3
ZNF777	0.105663912542532	CDHR3
ZNF746	0.102404882332435	CDHR3
ZNF467	0.110962092729272	CDHR3
REPIN1	0.108752281821749	CDHR3
ZNF775	0.102477418493947	CDHR3
GBX1	0.108436686852349	CDHR3
EN2	0.112095068094796	CDHR3
MNX1	0.110567190537207	CDHR3
ZNF596	0.10395007638298	CDHR3
SOX7	0.121493736803754	CDHR3
GATA4	0.106656720431292	CDHR3
EGR3	0.109731362846407	CDHR3
NKX3_1	0.137708861645861	CDHR3
EBF2	0.111492878631397	CDHR3
ZNF395	0.108900515634549	CDHR3
HMBOX1	0.115355725460931	CDHR3
PURG	0.104271135553052	CDHR3
ZNF703	0.118619365138519	CDHR3
BRF2	0.115406439285944	CDHR3
ZMAT4	0.116825873918555	CDHR3
NKX6_3	0.110843551945877	CDHR3
THAP1	0.108862590956072	CDHR3
CEBPD	0.102009147322596	CDHR3
SNAI2	0.121182239236386	CDHR3
ST18	0.141973671741938	CDHR3
SOX17	0.131620955157067	CDHR3
PLAG1	0.0803433207916926	CDHR3
BHLHE22	0.134683342344568	CDHR3
MYBL1	0.10861231058715	CDHR3
TCF24	0.136617379533361	CDHR3
NCOA2	0.1165577699173	CDHR3
MSC	0.0939766024383915	CDHR3
TERF1	0.10444426877005	CDHR3
HNF4G	0.192908044230683	CDHR3
ZFHX4	0.157563219176344	CDHR3
HEY1	0.0973807029954219	CDHR3
ZBTB10	0.11123504355684	CDHR3
ZNF704	0.114642991203236	CDHR3
E2F5	0.184381640330961	CDHR3
MTERF3	0.106020416333709	CDHR3
OSR2	0.0933427953742179	CDHR3
ZNF706	0.110075412576624	CDHR3
GRHL2	0.155920561720738	CDHR3
KLF10	0.0945409810564684	CDHR3
ZFPM2	0.103925420348444	CDHR3
TRPS1	0.14131991890984	CDHR3
ZHX2	0.0944028461253787	CDHR3
ZHX1	0.110450745366938	CDHR3
ZNF572	0.132020112582267	CDHR3
POU5F1B	0.117737830512765	CDHR3
MYC	0.098413185489437	CDHR3
ZFAT	0.118296694291826	CDHR3
JRK	0.127394425754073	CDHR3
ZFP41	0.101415757671048	CDHR3
GLI4	0.102288232652472	CDHR3
ZNF696	0.110366861696368	CDHR3
MAFA	0.0917653297699341	CDHR3
TIGD5	0.096700054577976	CDHR3
ZNF623	0.10951773120985	CDHR3
ZNF707	0.106838548384207	CDHR3
SCX	0.0982684625310503	CDHR3
HSF1	0.103093199803576	CDHR3
SCRT1	0.101288259617757	CDHR3
FOXH1	0.120485384521815	CDHR3
ZNF251	0.104487019155841	CDHR3
ZNF34	0.10280128862554	CDHR3
ZNF517	0.105828054679905	CDHR3
ZNF7	0.117274643044638	CDHR3
ZNF250	0.0864839734939108	CDHR3
ZNF16	0.100497102429398	CDHR3
FOXD4	0.0904808424764668	CDHR3
DMRT1	0.104284459556029	CDHR3
DMRT3	0.117208238453307	CDHR3
DMRT2	0.127132002629627	CDHR3
RFX3	0.165494384000852	CDHR3
GLIS3	0.0908443179786844	CDHR3
NFIB	0.262763412881458	CDHR3
BNC2	0.0979234129507499	CDHR3
DMRTA1	0.111301085189426	CDHR3
TOPORS	0.105311598785075	CDHR3
NFX1	0.104538524147915	CDHR3
ARID3C	0.104277746355577	CDHR3
CREB3	0.100679845620263	CDHR3
PAX5	0.112492601764494	CDHR3
ZBTB5	0.109358049996743	CDHR3
FOXD4L6	0.105526703288156	CDHR3
FOXD4L5	0.106445259801291	CDHR3
FOXD4L4	0.0953233194228435	CDHR3
ZNF658	0.14593973449392	CDHR3
FOXD4L3	0.104732876293486	CDHR3
KLF9	0.101538879114988	CDHR3
RORB	0.0914969684967572	CDHR3
NFIL3	0.106161673481393	CDHR3
ZNF484	0.11058689432006	CDHR3
BARX1	0.0997229875917859	CDHR3
ZNF169	0.100952841122181	CDHR3
ZNF367	0.102335717479987	CDHR3
ZNF510	0.112651723417934	CDHR3
ZNF782	0.111012982163929	CDHR3
XPA	0.106528855150458	CDHR3
FOXE1	0.109605993801404	CDHR3
NR4A3	0.0769560881739879	CDHR3
MSANTD3	0.098374843419019	CDHR3
ZNF189	0.106011394811061	CDHR3
TAL2	0.115575349948265	CDHR3
ZNF462	0.115919698153421	CDHR3
KLF4	0.150563180046509	CDHR3
ZNF483	0.107053494495034	CDHR3
ZNF883	0.147777834567776	CDHR3
ZFP37	0.104185114028754	CDHR3
ZNF618	0.102920004823697	CDHR3
AKNA	0.106918880402493	CDHR3
PHF19	0.114657972814115	CDHR3
LHX6	0.125554590628151	CDHR3
ZBTB6	0.0951665017966484	CDHR3
ZBTB26	0.110146122833179	CDHR3
LHX2	0.116049140485478	CDHR3
NR5A1	0.107277966275674	CDHR3
NR6A1	0.127819861793517	CDHR3
PBX3	0.102950080051768	CDHR3
LMX1B	0.110464443646344	CDHR3
ZBTB43	0.115337298383805	CDHR3
ZBTB34	0.125425619695538	CDHR3
ZNF79	0.102188569859718	CDHR3
NAIF1	0.106192385313609	CDHR3
PRRX2	0.130043661123881	CDHR3
PRDM12	0.110218645453481	CDHR3
TTF1	0.105318710425999	CDHR3
BARHL1	0.115155346047751	CDHR3
GFI1B	0.0810082465375779	CDHR3
REXO4	0.112504701128745	CDHR3
RXRA	0.103001271153066	CDHR3
SOHLH1	0.102315935378858	CDHR3
NACC2	0.116037190474399	CDHR3
LHX3	0.106445759760533	CDHR3
SNAPC4	0.104257236865828	CDHR3
KLF6	0.10506914978346	CDHR3
KIN	0.107484592451292	CDHR3
GATA3	0.114010311096649	CDHR3
PTF1A	0.106181667051517	CDHR3
MKX	0.112414455801551	CDHR3
ZNF438	0.125177454166591	CDHR3
ZEB1	0.0979591851706854	CDHR3
CREM	0.109706417943587	CDHR3
ZNF248	0.0935234057260387	CDHR3
ZNF25	0.106220674927524	CDHR3
ZNF33A	0.106459848136908	CDHR3
ZNF37A	0.106762964219266	CDHR3
ZNF33B	0.114382842128007	CDHR3
ZNF487	1.1518836548228	CDHR3
ZNF239	0.129655270303851	CDHR3
ZNF485	0.107348174589806	CDHR3
ZNF32	0.10554125161873	CDHR3
ZNF22	0.109243031733499	CDHR3
ZNF488	0.107915300912381	CDHR3
DRGX	0.104355394421486	CDHR3
ARID5B	0.106484032419917	CDHR3
ZNF365	0.133130839990191	CDHR3
EGR2	0.108397432354359	CDHR3
ATOH7	0.0971897768776739	CDHR3
TET1	0.109011520197039	CDHR3
NEUROG3	0.0968856197036908	CDHR3
ZNF503	0.122726349681554	CDHR3
HHEX	0.0999356898409742	CDHR3
ZNF518A	0.111721007970162	CDHR3
LCOR	0.105585362214	CDHR3
NKX2_3	0.104972605793206	CDHR3
PAX2	0.0940100164813699	CDHR3
TLX1	0.106518601017229	CDHR3
LBX1	0.0923134824039993	CDHR3
PITX3	0.111020151437685	CDHR3
NFKB2	0.126735449624987	CDHR3
PCGF6	0.111892988171364	CDHR3
MXI1	0.115118799635155	CDHR3
TCF7L2	0.0562804919349108	CDHR3
VAX1	0.10742049228305	CDHR3
EMX2	0.137424979820898	CDHR3
IKZF5	0.116917027902726	CDHR3
HMX3	0.100968954901159	CDHR3
NKX1_2	0.108019784335503	CDHR3
FOXI2	0.11000113016754	CDHR3
EBF3	0.121052603114774	CDHR3
NKX6_2	0.102729342846699	CDHR3
VENTX	0.0891440769079039	CDHR3
ZNF511	0.120018620081756	CDHR3
IRF7	0.149047474414773	CDHR3
DEAF1	0.104044943069493	CDHR3
ASCL2	0.176272736757001	CDHR3
ZNF195	0.0879388846106827	CDHR3
ZNF215	0.113796477719159	CDHR3
ZNF214	0.12947008671819	CDHR3
ASCL3	0.0873177115409515	CDHR3
ZNF143	0.138778216059167	CDHR3
ZBED5	0.106940292029549	CDHR3
TEAD1	0.143417786358396	CDHR3
ARNTL	0.0998822599743052	CDHR3
SOX6	0.142703242561293	CDHR3
MYOD1	0.111388682434713	CDHR3
E2F8	0.0977704059237045	CDHR3
PRMT3	0.101351319597604	CDHR3
PAX6	0.114929602121175	CDHR3
WT1	0.128053172231498	CDHR3
ELF5	0.099865607967268	CDHR3
EHF	0.153956210329368	CDHR3
RAG1	0.117867159041459	CDHR3
ALX4	0.102489551487974	CDHR3
PHF21A	0.0993839751761123	CDHR3
CREB3L1	0.114853525200761	CDHR3
ZNF408	0.101270115656101	CDHR3
NR1H3	0.090885005802845	CDHR3
SPI1	0.113669597249505	CDHR3
ZFP91	0.105604522538456	CDHR3
MYRF	0.110882756628894	CDHR3
ZBTB3	0.102030785684736	CDHR3
C11orf95	0.102690284105844	CDHR3
ESRRA	0.101607413976792	CDHR3
BATF2	0.112853780162375	CDHR3
TIGD3	0.134984480846109	CDHR3
RELA	0.101654106264872	CDHR3
OVOL1	0.129910331279821	CDHR3
FOSL1	0.104535376184418	CDHR3
DRAP1	0.117075970024133	CDHR3
NPAS4	0.114240201979702	CDHR3
KDM2A	0.112299225616532	CDHR3
TBX10	0.0861817858175279	CDHR3
ZNF705E	0.124542031558757	CDHR3
PHOX2A	0.120993968232985	CDHR3
THAP12	0.100522851088232	CDHR3
CREBZF	0.103207428546791	CDHR3
JRKL	0.109070029413807	CDHR3
PGR	0.0801387057413974	CDHR3
MSANTD4	0.105990292955087	CDHR3
POU2AF1	0.164516025406923	CDHR3
ZBTB16	0.12098784190145	CDHR3
KMT2A	0.102870524902955	CDHR3
FOXR1	0.112064463195283	CDHR3
HINFP	0.109692493141107	CDHR3
POU2F3	0.0985328350119701	CDHR3
ZNF202	0.104397336913226	CDHR3
PKNOX2	0.118817028338356	CDHR3
ETS1	0.0990004939442466	CDHR3
FLI1	0.0984909281652692	CDHR3
